Player,season,cluster_kmeans,archetype,silhouette_val,PC1,PC2,PER,TS_pct,BPM,VORP,ast_pct,reb_pct,blk_pct,stl_pct,tov_pct
Amir Johnson,2018,5,Utility Bench,-0.006347928083173031,1.3815559920664202,-0.4740625601797378,14.9,0.575,1.0,0.9,13.9,15.2,3.1,1.8,15.6
Amir Johnson,2019,3,Playmaking Guard,0.07206601812404041,-0.007338200729040306,-0.33501964607014634,13.1,0.574,-2.3,0.0,16.0,14.7,1.9,1.4,20.5
Anderson Varejão,2016,4,Stretch Big,0.15610349364923856,-1.100863884451482,-0.6672173003670517,11.1,0.473,-2.9,-0.1,9.8,15.8,1.6,1.6,13.1
Anderson Varejão,2016,4,Stretch Big,0.15610349364923856,-1.100863884451482,-0.6672173003670517,11.1,0.473,-2.9,-0.1,9.8,15.8,1.6,1.6,13.1
Anderson Varejão,2016,4,Stretch Big,0.15610349364923856,-1.100863884451482,-0.6672173003670517,11.1,0.473,-2.9,-0.1,9.8,15.8,1.6,1.6,13.1
Anderson Varejão,2016,4,Stretch Big,0.10446166143797266,-0.9635628316219348,-0.4040401351073142,11.2,0.469,-2.4,0.0,9.3,16.6,1.3,1.8,15.8
Anderson Varejão,2016,4,Stretch Big,0.10446166143797266,-0.9635628316219348,-0.4040401351073142,11.2,0.469,-2.4,0.0,9.3,16.6,1.3,1.8,15.8
Anderson Varejão,2016,4,Stretch Big,0.10446166143797266,-0.9635628316219348,-0.4040401351073142,11.2,0.469,-2.4,0.0,9.3,16.6,1.3,1.8,15.8
Anderson Varejão,2016,4,Stretch Big,0.11848133189090962,-1.2618857484919894,-1.003817816220197,11.0,0.477,-3.6,-0.1,10.5,14.5,2.0,1.3,9.0
Anderson Varejão,2016,4,Stretch Big,0.11848133189090962,-1.2618857484919894,-1.003817816220197,11.0,0.477,-3.6,-0.1,10.5,14.5,2.0,1.3,9.0
Anderson Varejão,2016,4,Stretch Big,0.11848133189090962,-1.2618857484919894,-1.003817816220197,11.0,0.477,-3.6,-0.1,10.5,14.5,2.0,1.3,9.0
Andre Drummond,2016,5,Utility Bench,0.09184700804875921,2.5239302503189567,-1.4413310412642915,21.2,0.499,1.1,2.0,4.4,24.5,3.2,2.3,10.5
Andre Drummond,2017,5,Utility Bench,0.06794411393415424,2.6148087842908097,-1.2155224065826158,20.9,0.518,1.0,1.8,6.0,25.2,3.1,2.6,12.5
Andre Drummond,2018,5,Utility Bench,0.09587387146518107,4.457437155579408,-0.8727574508752397,22.9,0.555,3.2,3.4,14.3,26.2,4.3,2.2,15.9
Andre Drummond,2019,5,Utility Bench,0.16376900942785963,3.910898206076216,-1.4804918860314857,23.4,0.555,2.1,2.7,7.2,25.4,4.4,2.5,12.4
Andre Drummond,2020,5,Utility Bench,0.11998495135166763,3.1899438804079563,-0.9406440958425556,22.0,0.553,0.9,1.4,13.6,26.0,4.2,2.8,18.2
Andre Drummond,2020,5,Utility Bench,0.11998495135166763,3.1899438804079563,-0.9406440958425556,22.0,0.553,0.9,1.4,13.6,26.0,4.2,2.8,18.2
Andre Drummond,2020,5,Utility Bench,0.10779790170357698,3.237141861001475,-0.913934559108537,22.1,0.55,1.1,1.3,14.0,26.6,4.2,2.9,18.0
Andre Drummond,2020,5,Utility Bench,0.10779790170357698,3.237141861001475,-0.913934559108537,22.1,0.55,1.1,1.3,14.0,26.6,4.2,2.9,18.0
Andre Drummond,2021,5,Utility Bench,0.07516595924508587,1.6422352864856888,-1.1548675617866633,19.4,0.519,-1.2,0.3,13.2,24.9,3.5,2.5,15.8
Andre Drummond,2021,5,Utility Bench,0.07516595924508587,1.6422352864856888,-1.1548675617866633,19.4,0.519,-1.2,0.3,13.2,24.9,3.5,2.5,15.8
Andre Drummond,2021,5,Utility Bench,0.07516595924508587,1.6422352864856888,-1.1548675617866633,19.4,0.519,-1.2,0.3,13.2,24.9,3.5,2.5,15.8
Andre Drummond,2021,5,Utility Bench,0.04827650466685112,1.8507503453909435,-0.9010492654903354,20.5,0.5,-0.8,0.2,16.2,26.1,3.6,2.7,15.6
Andre Drummond,2021,5,Utility Bench,0.04827650466685112,1.8507503453909435,-0.9010492654903354,20.5,0.5,-0.8,0.2,16.2,26.1,3.6,2.7,15.6
Andre Drummond,2021,5,Utility Bench,0.04827650466685112,1.8507503453909435,-0.9010492654903354,20.5,0.5,-0.8,0.2,16.2,26.1,3.6,2.7,15.6
Andre Drummond,2021,5,Utility Bench,0.13060436508389484,1.244494364766659,-1.6382051668797886,17.9,0.554,-1.7,0.0,9.0,23.1,3.4,2.2,16.0
Andre Drummond,2021,5,Utility Bench,0.13060436508389484,1.244494364766659,-1.6382051668797886,17.9,0.554,-1.7,0.0,9.0,23.1,3.4,2.2,16.0
Andre Drummond,2021,5,Utility Bench,0.13060436508389484,1.244494364766659,-1.6382051668797886,17.9,0.554,-1.7,0.0,9.0,23.1,3.4,2.2,16.0
Andre Drummond,2022,5,Utility Bench,0.1457643101174411,3.2082216134196684,-1.0930304831811637,21.0,0.574,1.3,1.2,13.7,26.2,4.2,2.7,18.5
Andre Drummond,2022,5,Utility Bench,0.1457643101174411,3.2082216134196684,-1.0930304831811637,21.0,0.574,1.3,1.2,13.7,26.2,4.2,2.7,18.5
Andre Drummond,2022,5,Utility Bench,0.1457643101174411,3.2082216134196684,-1.0930304831811637,21.0,0.574,1.3,1.2,13.7,26.2,4.2,2.7,18.5
Andre Drummond,2022,5,Utility Bench,0.06360634124494831,2.819403076726717,-0.6889783505441096,19.3,0.544,1.3,0.7,16.0,26.8,4.5,3.1,22.4
Andre Drummond,2022,5,Utility Bench,0.06360634124494831,2.819403076726717,-0.6889783505441096,19.3,0.544,1.3,0.7,16.0,26.8,4.5,3.1,22.4
Andre Drummond,2022,5,Utility Bench,0.06360634124494831,2.819403076726717,-0.6889783505441096,19.3,0.544,1.3,0.7,16.0,26.8,4.5,3.1,22.4
Andre Drummond,2022,5,Utility Bench,0.2818189419807159,3.117040833189443,-2.0376052992557696,23.8,0.61,1.2,0.4,9.8,25.1,3.8,2.0,13.5
Andre Drummond,2022,5,Utility Bench,0.2818189419807159,3.117040833189443,-2.0376052992557696,23.8,0.61,1.2,0.4,9.8,25.1,3.8,2.0,13.5
Andre Drummond,2022,5,Utility Bench,0.2818189419807159,3.117040833189443,-2.0376052992557696,23.8,0.61,1.2,0.4,9.8,25.1,3.8,2.0,13.5
Andre Drummond,2023,5,Utility Bench,0.16155436029178336,2.5299040518020033,-2.1079797594867395,20.8,0.606,-0.8,0.3,5.7,29.6,3.1,2.6,18.6
Andre Drummond,2024,5,Utility Bench,0.15498842476172173,2.9410428198013863,-2.2856238610732706,23.0,0.576,0.1,0.7,4.1,29.3,3.6,2.7,12.3
Andre Iguodala,2016,0,Elite Scorer,0.07495967496275206,0.4939929695246601,1.3160041177001218,12.2,0.565,1.1,1.4,16.3,8.2,0.8,2.0,16.3
Andre Iguodala,2017,1,3-and-D Wing,-0.12589002005249084,1.8019428004177596,0.8742038592490893,14.3,0.624,2.5,2.3,16.7,8.3,1.5,1.8,11.2
Andre Iguodala,2018,3,Playmaking Guard,0.010988818092401932,-0.1876577450731104,0.5707963354832829,11.2,0.536,-0.3,0.7,16.2,8.5,1.9,1.6,15.8
Andre Iguodala,2019,0,Elite Scorer,0.04253983466857155,1.20565039905731,0.5188646411311884,13.1,0.587,1.8,1.5,16.8,8.5,2.7,1.8,13.6
Andre Iguodala,2020,3,Playmaking Guard,0.02939035033653782,-0.0414346795605992,-0.27886728303221897,10.5,0.507,-0.5,0.2,16.9,10.4,5.0,1.6,21.6
Andre Iguodala,2021,0,Elite Scorer,0.03145490386603838,-0.39375357959699037,0.5875744440831133,9.2,0.519,-0.4,0.5,14.3,9.4,2.7,2.1,20.2
Andre Iguodala,2022,3,Playmaking Guard,0.008601515649806907,0.6468052138761219,1.4365865143176904,12.3,0.478,2.7,0.7,24.7,9.1,3.5,2.2,17.7
Andre Jackson Jr.,2024,4,Stretch Big,0.0372434611613265,-1.2085441672443777,-0.27709674992413313,8.5,0.596,-3.6,-0.2,10.8,10.8,0.9,1.3,21.1
Andre Miller,2016,3,Playmaking Guard,0.3142821118400407,-0.27220234792318354,2.1783910917230105,13.4,0.6,-1.9,0.0,28.3,6.4,0.0,1.8,23.6
Andre Miller,2016,3,Playmaking Guard,0.3142821118400407,-0.27220234792318354,2.1783910917230105,13.4,0.6,-1.9,0.0,28.3,6.4,0.0,1.8,23.6
Andre Miller,2016,3,Playmaking Guard,0.25063683859706765,0.06664332640028514,2.3611297325313947,13.7,0.663,-2.2,0.0,31.9,5.0,0.0,1.6,27.4
Andre Miller,2016,3,Playmaking Guard,0.25063683859706765,0.06664332640028514,2.3611297325313947,13.7,0.663,-2.2,0.0,31.9,5.0,0.0,1.6,27.4
Andre Roberson,2016,2,Defensive Anchor,0.15187115547154814,-0.03277591977218949,-0.496028702050373,10.2,0.566,0.5,1.0,4.0,8.8,2.0,1.7,10.5
Andre Roberson,2017,0,Elite Scorer,-0.03514083042318153,-0.6981854520726327,-0.6246846573668486,9.6,0.51,-1.0,0.6,4.6,9.4,2.7,1.9,9.1
Andre Roberson,2018,0,Elite Scorer,0.21127452665115576,-0.049650419545453975,-0.3872917980154013,10.9,0.543,-0.1,0.5,6.0,9.9,3.1,2.2,14.4
Andrea Bargnani,2016,4,Stretch Big,0.09236623347844806,-2.2051425344914595,-1.4711521055127545,11.8,0.5,-5.1,-0.5,4.8,8.6,1.1,0.3,7.9
Andrew Bogut,2016,5,Utility Bench,0.29998821840637585,2.8863853823760546,-1.6473513978695493,15.9,0.623,2.4,1.6,14.8,18.3,5.8,1.1,21.6
Andrew Bogut,2017,5,Utility Bench,-0.011532050040913113,-0.5715466717279352,-1.1480549703058949,9.3,0.46,-2.6,-0.1,12.3,21.7,3.9,1.2,33.4
Andrew Bogut,2017,5,Utility Bench,-0.011532050040913113,-0.5715466717279352,-1.1480549703058949,9.3,0.46,-2.6,-0.1,12.3,21.7,3.9,1.2,33.4
Andrew Bogut,2017,5,Utility Bench,-0.010361314423430265,-0.5421963146030664,-1.1423470545516203,9.4,0.46,-2.5,-0.1,12.3,21.7,3.9,1.2,33.4
Andrew Bogut,2017,5,Utility Bench,-0.010361314423430265,-0.5421963146030664,-1.1423470545516203,9.4,0.46,-2.5,-0.1,12.3,21.7,3.9,1.2,33.4
Andrew Bogut,2018,5,Utility Bench,0.06796604069766943,0.992540493277618,-2.0843927456356828,10.9,0.696,-2.8,-0.1,9.1,19.2,4.9,0.9,42.3
Andrew Harrison,2017,3,Playmaking Guard,0.02568925498745314,-2.041087397072743,1.26391037476855,8.7,0.477,-3.4,-0.5,20.0,5.3,1.4,1.9,16.0
Andrew Harrison,2018,3,Playmaking Guard,0.1117334873721063,-0.5687683170874764,0.8832358234751722,12.7,0.534,-1.5,0.2,21.3,5.7,1.8,1.4,14.0
Andrew Nembhard,2023,3,Playmaking Guard,0.18084200226363192,-1.7141847538414834,1.3380709611828867,10.0,0.528,-3.2,-0.6,22.4,5.3,0.5,1.6,15.8
Andrew Nembhard,2024,3,Playmaking Guard,0.19318064985874117,-0.9945284566353023,1.4027651078527448,11.3,0.573,-2.2,-0.1,20.0,4.7,0.3,1.8,15.6
Andrew Nicholson,2016,2,Defensive Anchor,0.23727943284024602,0.0809365381940218,-1.8274769434335223,14.8,0.567,-1.1,0.2,4.8,13.5,2.2,0.6,10.8
Andrew Nicholson,2017,4,Stretch Big,0.2897096177130607,-3.019046973895814,-0.14175458293502702,5.9,0.427,-6.0,-0.3,4.1,9.8,1.5,2.3,12.7
Andrew Nicholson,2017,4,Stretch Big,0.2897096177130607,-3.019046973895814,-0.14175458293502702,5.9,0.427,-6.0,-0.3,4.1,9.8,1.5,2.3,12.7
Andrew Nicholson,2017,4,Stretch Big,0.26980243528899317,-2.854898452932943,-0.1883379094490342,6.3,0.425,-5.6,-0.2,4.2,8.3,2.2,2.3,11.8
Andrew Nicholson,2017,4,Stretch Big,0.26980243528899317,-2.854898452932943,-0.1883379094490342,6.3,0.425,-5.6,-0.2,4.2,8.3,2.2,2.3,11.8
Andrew Wiggins,2016,2,Defensive Anchor,0.3222623083068305,-0.21488590589839163,0.1402216194528555,16.5,0.543,-1.3,0.5,10.1,5.9,1.3,1.4,10.6
Andrew Wiggins,2017,2,Defensive Anchor,0.3045080587558605,-0.5096446413061363,0.19155729479965738,16.5,0.534,-1.7,0.2,10.6,6.3,0.8,1.4,9.4
Andrew Wiggins,2018,2,Defensive Anchor,0.04209833984201138,-1.289016622156533,-0.2568536315094949,13.0,0.505,-2.4,-0.3,8.2,6.9,1.5,1.5,8.8
Andrew Wiggins,2019,4,Stretch Big,0.09697540261133453,-1.5863361680547006,-0.29703931144738804,12.4,0.493,-3.0,-0.6,10.9,7.4,1.6,1.3,9.3
Andrew Wiggins,2020,2,Defensive Anchor,0.26706207721508696,0.4326779761493631,0.161816008072755,16.4,0.536,-0.3,0.8,18.1,7.8,2.4,1.1,10.7
Andrew Wiggins,2020,2,Defensive Anchor,0.26706207721508696,0.4326779761493631,0.161816008072755,16.4,0.536,-0.3,0.8,18.1,7.8,2.4,1.1,10.7
Andrew Wiggins,2020,2,Defensive Anchor,0.2779312202530131,0.22836645712728526,0.08220097601880186,16.1,0.535,-0.4,0.6,18.1,7.9,2.1,0.9,10.8
Andrew Wiggins,2020,2,Defensive Anchor,0.2779312202530131,0.22836645712728526,0.08220097601880186,16.1,0.535,-0.4,0.6,18.1,7.9,2.1,0.9,10.8
Andrew Wiggins,2021,2,Defensive Anchor,0.30731419803088494,0.4628662442877937,-0.4005540168958903,15.0,0.568,-0.4,1.0,10.9,7.8,2.6,1.3,9.8
Andrew Wiggins,2022,2,Defensive Anchor,0.20978689694725655,0.6561024414281936,0.06130206545241032,15.0,0.56,0.4,1.4,10.8,7.6,2.1,1.6,9.0
Andrew Wiggins,2023,2,Defensive Anchor,0.18663375614315436,0.21632354817400556,-0.21551934034779946,14.7,0.564,-0.5,0.5,10.5,8.6,2.1,1.8,7.9
Andrew Wiggins,2024,2,Defensive Anchor,0.19050455626362983,-0.9422575669059141,-0.908609581922327,12.7,0.544,-2.5,-0.3,8.6,9.0,1.9,1.1,9.2
Anfernee Simons,2019,4,Stretch Big,0.09068525902476385,-2.1758401447514104,0.001124422374697246,11.1,0.535,-5.3,-0.1,13.7,4.9,0.0,0.3,13.6
Anfernee Simons,2020,4,Stretch Big,0.24778362284624328,-2.661944362504467,-0.35342604933602584,9.0,0.502,-4.5,-0.9,9.2,5.5,0.6,0.9,9.6
Anfernee Simons,2021,2,Defensive Anchor,0.3762942598477592,-0.5291391747603676,-0.24913144651002664,12.3,0.589,-1.0,0.3,11.4,6.8,0.6,0.8,9.2
Anfernee Simons,2022,2,Defensive Anchor,0.13538660322962418,-0.03212489977834961,1.0043538249810509,15.3,0.583,-0.7,0.5,22.2,4.9,0.4,0.9,11.9
Anfernee Simons,2023,2,Defensive Anchor,0.2854204191333452,-0.24763785140887365,0.663824196727462,14.8,0.581,-1.1,0.5,18.6,4.3,0.6,0.9,10.2
Anfernee Simons,2024,3,Playmaking Guard,-0.012243895775571584,0.33980860026557747,1.3717201946846285,15.9,0.568,0.2,0.8,27.6,5.9,0.3,0.7,12.1
Ante Žižić,2018,5,Utility Bench,0.2541543189215454,3.244578586463483,-3.4715034237324836,24.2,0.746,1.0,0.2,3.8,15.7,5.2,0.5,12.1
Ante Žižić,2019,5,Utility Bench,-0.07726412544147533,-0.01863436675973591,-1.9524158434851642,16.2,0.59,-3.2,-0.3,7.7,16.4,1.8,0.6,13.6
Ante Žižić,2020,5,Utility Bench,-0.10415056044424666,0.2048801422337915,-1.782854245414918,16.4,0.597,-3.2,-0.1,4.2,16.6,1.9,1.5,11.1
Anthony Bennett,2017,2,Defensive Anchor,0.21838206041375272,-0.2772333841031175,-1.2621898260814377,14.7,0.533,-1.4,0.0,7.1,15.6,0.9,0.9,10.0
Anthony Black,2024,4,Stretch Big,0.13392293744472678,-1.4687804597416885,-0.09122205029438811,8.4,0.56,-3.0,-0.3,10.6,7.0,1.7,1.5,16.6
Anthony Brown,2016,4,Stretch Big,0.36705180499029294,-3.6001273855693943,-0.3095663166154555,4.9,0.427,-5.5,-0.5,4.8,6.3,0.7,1.2,10.0
Anthony Davis,2016,1,3-and-D Wing,-0.02325928279890154,4.061915304330172,-0.8890218831364826,25.0,0.559,3.9,3.2,10.0,16.1,4.7,1.8,8.4
Anthony Davis,2017,1,3-and-D Wing,0.15990307797084646,5.8343265098309525,-0.5857279780320054,27.5,0.58,5.9,5.4,11.1,17.2,5.1,1.7,9.1
Anthony Davis,2018,1,3-and-D Wing,0.17325376181229604,6.604855290587124,-0.48918015547561144,28.9,0.612,6.7,5.9,10.8,16.5,5.6,2.0,8.6
Anthony Davis,2019,1,3-and-D Wing,0.19477338816727574,7.30947943874083,-0.0453213965295749,30.3,0.597,9.4,5.3,19.0,18.8,6.0,2.2,8.4
Anthony Davis,2020,1,3-and-D Wing,0.19863499525778594,6.507752383689407,-0.10258411803826759,27.4,0.61,8.0,5.4,15.1,14.8,6.0,2.0,10.4
Anthony Davis,2021,1,3-and-D Wing,-0.018141857719566497,3.3743824477961684,-0.24488771000813034,22.1,0.556,4.8,2.0,16.4,13.8,4.5,1.9,9.5
Anthony Davis,2022,5,Utility Bench,0.1573731584067272,3.7504410945008453,-1.0971652105380068,23.9,0.578,3.8,2.0,14.7,15.1,5.7,1.7,9.3
Anthony Davis,2023,1,3-and-D Wing,0.05898925589373837,5.8605818824783515,-1.2032023520016655,27.8,0.627,6.3,4.0,13.0,19.7,5.1,1.5,9.5
Anthony Davis,2024,1,3-and-D Wing,0.09047727825416359,5.893210219422302,-1.0257653637866315,25.8,0.621,5.1,4.9,15.5,19.8,5.7,1.6,9.5
Anthony Edwards,2021,2,Defensive Anchor,0.14897350434686965,-0.7637844597113316,0.3558776606384316,13.9,0.523,-2.1,-0.1,14.6,7.9,1.3,1.7,10.7
Anthony Edwards,2022,0,Elite Scorer,0.07630106523278773,1.3274775091951658,1.1598853078525997,16.5,0.56,1.2,2.0,17.4,7.5,1.8,2.0,12.2
Anthony Edwards,2023,0,Elite Scorer,0.12690157449378883,1.5988816530521766,1.243975453016162,17.4,0.564,1.0,2.1,19.3,9.0,1.8,2.1,13.0
Anthony Edwards,2024,1,3-and-D Wing,0.37099489185791895,2.9298621471517476,1.9775578629369772,19.7,0.575,3.3,3.7,24.6,8.8,1.3,1.8,11.9
Anthony Gill,2021,0,Elite Scorer,-0.004434326032153224,0.0866149669380205,-0.6303638066918874,13.7,0.597,-1.3,0.0,6.7,12.4,1.5,2.1,10.7
Anthony Gill,2022,2,Defensive Anchor,0.20096859324697855,0.3951000190727809,-1.6948427093941338,14.7,0.682,-1.9,0.0,8.3,10.2,2.0,0.5,12.0
Anthony Gill,2023,2,Defensive Anchor,0.21762994486736328,-1.0128170124977776,-1.5193822026279504,11.1,0.604,-3.3,-0.2,7.2,8.8,1.6,0.5,8.5
Anthony Gill,2024,4,Stretch Big,0.040329795654343054,-1.1771495743697287,-0.8301469077934962,12.1,0.537,-4.1,-0.3,10.0,10.8,1.9,1.3,11.6
Anthony Lamb,2021,4,Stretch Big,0.26195619755389177,-2.406137567748931,-0.9737095386649143,8.7,0.523,-6.1,-0.4,7.9,9.0,1.1,0.7,13.0
Anthony Lamb,2023,2,Defensive Anchor,0.29821826481707053,-0.20342539685051905,-0.600194861725544,10.9,0.61,-1.1,0.3,10.5,9.9,1.5,1.1,13.7
Anthony Morrow,2016,2,Defensive Anchor,0.2011265168556723,-1.3855838461186962,-0.24543986333813142,10.7,0.543,-1.1,0.2,3.7,3.6,0.4,1.2,4.6
Anthony Morrow,2017,2,Defensive Anchor,0.051572250268464126,-2.006415768857034,0.26643381446659775,10.1,0.505,-2.3,0.0,5.2,2.4,0.2,1.7,2.2
Anthony Morrow,2017,2,Defensive Anchor,0.051572250268464126,-2.006415768857034,0.26643381446659775,10.1,0.505,-2.3,0.0,5.2,2.4,0.2,1.7,2.2
Anthony Morrow,2017,4,Stretch Big,0.015098911691804016,-2.3099209713090927,0.17683677763541839,9.2,0.491,-2.8,-0.1,4.5,2.6,0.3,1.7,2.5
Anthony Morrow,2017,4,Stretch Big,0.015098911691804016,-2.3099209713090927,0.17683677763541839,9.2,0.491,-2.8,-0.1,4.5,2.6,0.3,1.7,2.5
Anthony Tolliver,2016,2,Defensive Anchor,0.30548988757521406,-0.48851758395942424,-0.609116979249553,10.2,0.543,0.4,0.8,5.6,9.3,0.9,1.0,7.4
Anthony Tolliver,2017,2,Defensive Anchor,0.32610258344542786,-0.3456320212655739,-0.5584715539688782,11.1,0.595,-1.0,0.4,7.7,9.3,1.2,1.2,12.6
Anthony Tolliver,2018,2,Defensive Anchor,0.3418196928386326,0.9265460767420745,-0.6064074308287462,13.9,0.663,0.9,1.3,7.5,7.6,1.1,0.9,9.9
Anthony Tolliver,2019,2,Defensive Anchor,0.09704062021422101,-1.272439558271171,-1.2146699175153157,8.6,0.571,-2.4,-0.1,5.5,8.8,1.7,0.8,11.2
Anthony Tolliver,2020,4,Stretch Big,0.26873000891651966,-2.068886018347421,-0.6783669787458675,7.0,0.513,-3.2,-0.3,6.0,9.3,1.1,1.0,14.9
Anthony Tolliver,2020,4,Stretch Big,0.26873000891651966,-2.068886018347421,-0.6783669787458675,7.0,0.513,-3.2,-0.3,6.0,9.3,1.1,1.0,14.9
Anthony Tolliver,2020,4,Stretch Big,0.21263761318978297,-1.8920013790023062,-1.023298250426831,7.5,0.515,-3.3,-0.2,6.6,10.4,1.4,0.7,14.3
Anthony Tolliver,2020,4,Stretch Big,0.21263761318978297,-1.8920013790023062,-1.023298250426831,7.5,0.515,-3.3,-0.2,6.6,10.4,1.4,0.7,14.3
Antonio Blakeney,2019,4,Stretch Big,0.18829083398306332,-2.5403378568840087,-0.7885885588791051,10.6,0.487,-5.2,-0.7,8.2,6.9,0.9,0.7,7.5
Anžejs Pasečņiks,2020,4,Stretch Big,0.12081147583594246,-1.3623185544747725,-1.7507889168546193,11.3,0.551,-5.6,-0.4,5.7,13.4,2.4,1.0,14.5
Archie Goodwin,2016,4,Stretch Big,0.07172942312866627,-1.80256147954033,0.5503351263448488,11.1,0.498,-3.7,-0.5,17.2,6.9,1.0,1.2,16.5
Armoni Brooks,2021,2,Defensive Anchor,0.11706106369897117,-1.4369852273704542,-0.480879082728078,10.4,0.565,-3.2,-0.2,8.7,7.0,0.9,1.1,10.0
Armoni Brooks,2022,4,Stretch Big,0.264520442701582,-2.2623371718744414,0.008683963049487804,8.4,0.483,-3.9,-0.4,10.4,6.7,1.2,1.6,8.3
Armoni Brooks,2022,4,Stretch Big,0.264520442701582,-2.2623371718744414,0.008683963049487804,8.4,0.483,-3.9,-0.4,10.4,6.7,1.2,1.6,8.3
Armoni Brooks,2022,4,Stretch Big,0.26440802679103387,-2.3880730088931994,-0.08980794448767056,8.4,0.49,-4.4,-0.4,10.3,6.4,1.0,1.4,8.1
Armoni Brooks,2022,4,Stretch Big,0.26440802679103387,-2.3880730088931994,-0.08980794448767056,8.4,0.49,-4.4,-0.4,10.3,6.4,1.0,1.4,8.1
Aron Baynes,2016,5,Utility Bench,0.16706810514435724,1.1645791873608697,-1.917658097109222,17.8,0.563,-0.2,0.6,6.6,17.0,3.2,0.9,12.8
Aron Baynes,2017,5,Utility Bench,-0.07131740568731726,-0.3087338539658668,-2.28546635122747,13.1,0.57,-2.7,-0.2,3.9,15.6,2.8,0.7,13.5
Aron Baynes,2018,4,Stretch Big,0.062109461391927905,-0.7916964021779571,-1.7225981785294397,12.0,0.502,-2.9,-0.3,9.6,16.0,2.9,0.7,14.3
Aron Baynes,2019,5,Utility Bench,0.0753005908345968,0.3536669278863834,-2.0218286531845417,14.0,0.567,-1.5,0.1,9.3,15.6,3.7,0.7,13.8
Aron Baynes,2020,2,Defensive Anchor,0.21119493031229203,0.3543570093128176,-1.5206850416841393,15.2,0.581,-1.0,0.2,10.9,14.1,2.1,0.5,10.8
Aron Baynes,2021,4,Stretch Big,0.16233406549999535,-1.5383017446017537,-1.8242186455349638,10.5,0.503,-4.5,-0.6,7.0,15.3,2.3,0.8,12.5
Arron Afflalo,2016,2,Defensive Anchor,0.040485380058721245,-1.8709793391379714,-0.47211758225011474,10.9,0.531,-2.9,-0.5,9.9,6.1,0.3,0.5,8.7
Arron Afflalo,2017,4,Stretch Big,-0.0022599926425361464,-2.234952497317338,-0.5776040959923516,8.9,0.559,-3.6,-0.7,7.4,4.6,0.3,0.7,8.4
Arron Afflalo,2018,4,Stretch Big,0.22098143100496417,-3.0427107867438643,-1.0613517293106454,5.8,0.516,-5.4,-0.6,6.2,5.3,1.1,0.3,10.8
Ausar Thompson,2024,0,Elite Scorer,0.1571343778569936,-0.2271790370420891,-0.7246862295559359,12.8,0.522,-2.2,-0.1,10.8,14.2,3.2,2.1,13.6
Austin Reaves,2022,2,Defensive Anchor,0.3387069712952796,-0.6777368207788227,-0.587062377445966,11.5,0.6,-1.9,0.0,10.3,7.3,1.3,1.0,9.8
Austin Reaves,2023,2,Defensive Anchor,0.23127815251164996,1.1043549474689824,0.20999787610208007,14.9,0.687,0.7,1.2,15.7,5.6,0.9,0.8,14.0
Austin Reaves,2024,2,Defensive Anchor,0.057334290148286685,1.0949555094586447,1.185957457170886,15.5,0.613,0.4,1.6,23.5,7.4,0.8,1.2,14.1
Austin Rivers,2016,4,Stretch Big,0.007519046230391293,-1.635523900142672,0.4410794545486993,11.1,0.523,-2.7,-0.2,10.6,4.8,0.5,1.6,9.7
Austin Rivers,2017,2,Defensive Anchor,0.09257972019927051,-1.3405533588217133,0.6551977081765,11.4,0.545,-2.2,-0.1,15.0,4.4,0.4,1.2,12.4
Austin Rivers,2018,2,Defensive Anchor,0.0924587876770906,-0.8393538641306149,1.294222984765645,12.6,0.526,-1.2,0.4,17.5,3.9,0.6,1.7,11.1
Austin Rivers,2019,4,Stretch Big,0.27934430773910335,-2.77629022779643,-0.10647735644474629,7.7,0.503,-4.3,-1.1,11.5,4.4,1.0,1.1,10.0
Austin Rivers,2019,4,Stretch Big,0.27934430773910335,-2.77629022779643,-0.10647735644474629,7.7,0.503,-4.3,-1.1,11.5,4.4,1.0,1.1,10.0
Austin Rivers,2019,4,Stretch Big,0.27934430773910335,-2.77629022779643,-0.10647735644474629,7.7,0.503,-4.3,-1.1,11.5,4.4,1.0,1.1,10.0
Austin Rivers,2019,4,Stretch Big,0.3824573210243909,-2.8267871214360794,0.013314399743750064,6.8,0.49,-5.3,-0.6,11.2,5.6,1.2,1.2,14.4
Austin Rivers,2019,4,Stretch Big,0.3824573210243909,-2.8267871214360794,0.013314399743750064,6.8,0.49,-5.3,-0.6,11.2,5.6,1.2,1.2,14.4
Austin Rivers,2019,4,Stretch Big,0.3824573210243909,-2.8267871214360794,0.013314399743750064,6.8,0.49,-5.3,-0.6,11.2,5.6,1.2,1.2,14.4
Austin Rivers,2019,4,Stretch Big,0.15158788323650277,-2.4599156417753503,0.035428972225575256,8.2,0.511,-3.8,-0.6,11.7,3.7,0.8,1.1,7.4
Austin Rivers,2019,4,Stretch Big,0.15158788323650277,-2.4599156417753503,0.035428972225575256,8.2,0.511,-3.8,-0.6,11.7,3.7,0.8,1.1,7.4
Austin Rivers,2019,4,Stretch Big,0.15158788323650277,-2.4599156417753503,0.035428972225575256,8.2,0.511,-3.8,-0.6,11.7,3.7,0.8,1.1,7.4
Austin Rivers,2020,2,Defensive Anchor,0.10473064692080888,-1.5338817970935323,0.07573414941737734,10.4,0.542,-2.5,-0.2,10.0,5.8,0.5,1.4,8.3
